track_id,name,album,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6bS7DqTuzrpkluB7boWmw2,America,Razorlight,Razorlight,64,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,249760,4
64IcdRqfcN5rwqSqJpQDDe,In The Morning,Razorlight,Razorlight,55,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,222453,4
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,x (Deluxe Edition),Ed Sheeran,83,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
5Ukzlujip1Slqka5OY82YS,U.N.I.,+,Ed Sheeran,51,0.422,0.405,6,-11.126,1,0.101,0.323,0.0,0.15,0.578,74.13,228600,4
2ixsaeFioXJmMgkkbd4uj1,Budapest,Wanted on Voyage (Expanded Edition),George Ezra,84,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,4
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,How To Save A Life,The Fray,81,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4
2IQvTnOS1sicZ3plBZL6KR,"Over My Head (Cable Car) - Live at Sirius Radio, NYC, NY - May 2006",Over My Head (Cable Car),The Fray,46,0.6,0.467,8,-9.056,1,0.0274,0.445,0.0,0.321,0.583,117.121,230133,4
2gTRCIZ58gBGBO4dGRUwjs,Good Riddance (Time of Your Life),International Superhits!,Green Day,44,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,4
22c2pt75xtnDddA5Zlm0yy,All Star,All Star Smash Hits,Smash Mouth,0,0.73,0.862,11,-5.876,1,0.0313,0.0398,0.0,0.0818,0.77,104.018,200560,4
3TozQOXWTxGJxCnqbYoTAN,Mr. Maker,Konk,The Kooks,43,0.512,0.835,11,-5.377,0,0.0591,0.0312,0.0,0.138,0.813,155.732,180880,4
7iqTu4OPL3KYs4FMdtLZsy,Mardy Bum,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,0,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,175440,4
4ZefAE6wZ6BEATniPk4DWI,Mr. Brightside,Mr Brightside (CD2 - E Release),The Killers,30,0.347,0.689,1,-14.78,1,0.062,0.000976,0.0,0.113,0.174,148.113,227080,4
7BHPGtpuuWWsvE7cCaMuEU,Naive,Inside In / Inside Out,The Kooks,77,0.394,0.808,8,-6.209,0,0.0853,0.0759,0.0,0.149,0.736,100.649,203507,4
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,The Black Parade,My Chemical Romance,78,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),Red Hot Chili Peppers,82,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
7Fw5i56my24ZBnGS7hFX2n,Pompeii,Pompeii,Bastille,53,0.681,0.71,9,-6.488,1,0.0411,0.0749,0.0,0.266,0.591,127.442,214148,4
0AgBcWDlfNvn28JohIuG9m,Nothin' On You - feat. Bruno Mars,Nothin' On You [feat. Bruno Mars],B.o.B,0,0.704,0.885,10,-4.296,1,0.0542,0.468,0.0,0.0838,0.708,103.983,269627,4
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),Travie McCoy,73,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,211160,4
0rpIH5otu7ykvZPdcQuRPh,Chasing Cars,Chasing Cars,Snow Patrol,57,0.558,0.596,9,-4.51,1,0.0275,0.214,8.25e-05,0.125,0.144,103.997,266347,4
63xBKQr7HJkKaSyhwEWCnE,Run - Revised Album Version,Up To Now,Snow Patrol,0,0.377,0.65,9,-5.243,0,0.0283,0.000421,1.36e-05,0.149,0.165,149.148,354613,4
4WfjFbEmRgqjlRfpIFfxjJ,The Day I Died,All Night Cinema (eAlbum),Just Jack,41,0.658,0.57,1,-7.293,0,0.0403,0.279,0.0,0.279,0.722,83.064,215707,4
0Yo8GhK9HEaeIZetPARrW9,Radioactive,Hear Me EP,Imagine Dragons,39,0.454,0.789,9,-3.489,1,0.0604,0.106,7.91e-05,0.22,0.232,136.226,188120,4
71WuBJBWDkgKusbyBJIOsp,On Top Of The World,Continued Silence EP,Imagine Dragons,12,0.57,0.922,0,-5.58,1,0.156,0.0835,4.58e-06,0.0911,0.719,99.929,190160,4
2vICzUUia22chV8mQKk1Pt,She Will Be Loved,Songs About Love (UMGI Version),Maroon 5,0,0.697,0.592,0,-9.667,0,0.03,0.058,0.0,0.136,0.579,102.046,256440,4
0pjjdauz55YnSJ8OsQKI3P,Gives You Hell,When The World Comes Down (International Version),The All-American Rejects,0,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4
140ba2Ta8P3GJJuLb8vMC0,She's So Lovely,Scouting For Girls,Scouting For Girls,0,0.496,0.857,0,-3.313,1,0.0649,0.0622,0.0,0.0495,0.619,167.144,223813,4
7GvkOFkNsM6Exnkyqeajqm,Moving to New York,"Proudly Present... A Guide to Love, Loss & Desperation",The Wombats,59,0.252,0.886,9,-4.678,0,0.0714,2.93e-05,5.33e-06,0.256,0.498,161.939,210560,4
0Dr3BNsqFUnkxKEAZpW759,Before I Fall To Pieces,Razorlight,Razorlight,0,0.504,0.845,2,-4.706,1,0.0585,0.00494,1.25e-06,0.112,0.537,114.306,202133,4
2VBHcNPDRfByALnQZKILyB,I Can't Stop This Feeling I've Got,Razorlight,Razorlight,0,0.496,0.529,9,-7.176,1,0.0503,0.0281,7.29e-06,0.172,0.511,131.909,206250,4
2WxgprfaNIgSjXLknXuTCE,Somebody Told Me,Hot Fuss (Deluxe Edition),The Killers,0,0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,197280,4
4TmtllBP0Iw4LrKmW47u9n,The Zephyr Song,By The Way,Red Hot Chili Peppers,0,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,231933,4
0nypsuS2jtogLaJDcRQ4Ya,Feel the Love (feat. John Newman),Feel the Love (feat. John Newman),Rudimental,48,0.385,0.705,1,-6.849,1,0.0601,0.0026,0.000184,0.686,0.24,179.948,245187,4
0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister","Hey, Soul Sister",Train,0,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,216667,4
15iEXnizukvzpAFbLIRGKs,Hey There Delilah,Hey There Delilah,Plain White T's,0,0.527,0.452,2,-7.844,1,0.0293,0.819,0.0,0.102,0.311,103.851,233200,4
3w4ZnGvY6OiXWMsp9c2meb,Where Is The Love?,Monkey Business/Elephunk,Black Eyed Peas,0,0.832,0.71,5,-3.231,1,0.179,0.101,0.0,0.14,0.83,94.061,272533,4
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,OneRepublic,87,0.663,0.706,1,-4.972,0,0.0383,0.0654,0.0,0.118,0.474,122.013,257267,4
4urgbN6tlGse0nFnEqOcZW,This Ain't a Love Song,Everybody Wants To Be On TV,Scouting For Girls,0,0.461,0.915,0,-3.581,1,0.0456,0.000413,0.0,0.415,0.526,176.701,210680,4
46CiniduyRUQGrdpgrfZ9q,I Wish I Was James Bond,Scouting For Girls,Scouting For Girls,0,0.553,0.859,10,-3.141,1,0.0376,0.0509,0.0,0.157,0.548,99.997,197800,4
0myfCCAcE4PFsWcbyeVr0y,Elvis Ain't Dead,Scouting For Girls,Scouting For Girls,0,0.527,0.735,8,-3.24,1,0.0498,0.0158,0.0,0.103,0.711,155.126,229893,4
0BgRaFy7qnwT1PuUmSTFkf,Stereo Hearts (feat. Adam Levine),Stereo Hearts (feat. Adam Levine),Gym Class Heroes,52,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4
7tik2yhs4fmcfRBEJ7wCwX,Millionaire,Millionaire,Scouting For Girls,0,0.609,0.592,7,-6.803,1,0.0526,0.126,0.0,0.0745,0.741,144.105,180520,4
414a7UjgozCezMUz6Ng70h,Maybe Tomorrow,Decade In The Sun - Best Of Stereophonics (Deluxe),Stereophonics,0,0.495,0.679,7,-5.976,0,0.0362,0.21,0.000167,0.354,0.542,80.9,273160,4
0UopkfGuwDf3hx3tr8rPxC,Dakota,Decade In The Sun - Best Of Stereophonics (Deluxe),Stereophonics,0,0.503,0.93,4,-3.501,1,0.0679,0.112,0.00382,0.103,0.328,146.998,298253,4
1b8xyP5ojtnT430YGDWHIA,All The Right Moves,Waking Up,OneRepublic,0,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000,4
4ZODBsW2b2PMAURa4WgER7,Apologize,Apologize (France Only Version),OneRepublic,0,0.589,0.745,8,-6.136,1,0.0333,0.336,1.82e-05,0.0993,0.53,118.01,207507,4
2HmIqYUo2b6MYyC3NCoGd4,Stop And Stare,100 Rock,OneRepublic,0,0.489,0.846,4,-4.197,1,0.0345,0.077,0.0,0.0931,0.259,92.526,223853,4
6Yf65EsOGxU8nEyBv1eoPK,Indian Summer,Indian Summer,Stereophonics,0,0.662,0.697,0,-4.874,1,0.0276,0.351,0.0,0.354,0.852,104.985,268493,4
75SixhsPWyRRmtqHeffiXr,Alone Together,Save Rock And Roll,Fall Out Boy,58,0.552,0.915,4,-3.713,1,0.056,0.00132,3.58e-05,0.206,0.602,90.013,203413,4
0263Q0WRYFVGUEWZ03LNAr,Thnks fr th Mmrs,Believers Never Die - Greatest Hits,Fall Out Boy,0,0.461,0.89,10,-5.167,0,0.0628,0.00348,0.0,0.0953,0.597,155.05,208253,4
2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,Fall Out Boy,77,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.566,151.988,186827,4
5tV7QNSURiLd8trSLrZahV,The Cave,Sigh No More,Mumford & Sons,0,0.59,0.513,4,-9.476,1,0.0375,0.0481,0.000108,0.0906,0.406,141.988,218000,4
3LlAyCYU26dvFZBDUIMb7a,Demons,Night Visions,Imagine Dragons,75,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.329,0.419,89.929,175200,4
1KqlVt63Q4bl1VdSlymr5C,Riptide,Riptide,Vance Joy,50,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
2Dz8KeCYs9awlwUJStJlmh,Classic,MKTO,MKTO,0,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4
1wQXj5bgxyZQ2XmE2X9s6n,Til Kingdom Come,X&Y,Coldplay,60,0.607,0.395,0,-9.593,1,0.0287,0.61,0.00768,0.33,0.274,115.068,250668,4
0pHK5JN6gwqrUDE1lwSQZ9,Believe,Wilder Mind,Mumford & Sons,0,0.359,0.669,11,-5.854,0,0.0435,0.0273,0.0197,0.231,0.366,113.61,220867,4
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),What Dreams Are Made Of,R. City,78,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,5
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Purpose (Deluxe),Justin Bieber,16,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4
4RnCPWlBsY7oUDdyruod7Y,Drunk,+,Ed Sheeran,61,0.733,0.652,7,-9.101,1,0.0696,0.419,2.37e-06,0.521,0.459,99.998,200093,4
5bldrrpdHrTeaWNT1Kp5xs,What Do You Mean? - Acoustic,Purpose (Deluxe),Justin Bieber,0,0.773,0.358,8,-10.634,1,0.044,0.794,0.0,0.104,0.756,124.934,203800,4
6IDDwI0YOCAUDhMZltQekS,Love Don't Die,Helios,The Fray,54,0.632,0.805,11,-4.488,0,0.0303,0.0095,0.0,0.197,0.275,115.489,183093,4
3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,Purpose (Deluxe),Justin Bieber,0,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,Midnight Memories (Deluxe),One Direction,84,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4
69bp2EbF7Q2rqc5N3ylezZ,Sorry,Purpose (Deluxe),Justin Bieber,16,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,84,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,4
48UPSzbZjgc449aqz8bxox,Californication,Californication (Deluxe Edition),Red Hot Chili Peppers,85,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,4
10Nmj3JCNoMeBQ87uw5j8k,Dani California,Stadium Arcadium,Red Hot Chili Peppers,78,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160,4
1f2V8U1BiWaC9aJWmpOARe,By the Way,By the Way (Deluxe Edition),Red Hot Chili Peppers,75,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,4
1tvrQvPSxT4mdEY1zlBUN5,Stolen Dance,Sadnecessary,Milky Chance,0,0.88,0.572,11,-8.818,1,0.0367,0.387,0.000255,0.0839,0.678,114.008,315920,4
10VTqJhI4zKuXlzkeEnXMX,All About It (feat. Ed Sheeran),All About It EP,Hoodie Allen,24,0.738,0.87,1,-5.343,0,0.0844,0.0124,0.0,0.14,0.845,89.988,205733,4
2yJVeT8cP1zstJxRP7Nlv8,No Interruption,All American,Hoodie Allen,59,0.497,0.706,1,-6.455,1,0.0667,0.227,0.0,0.224,0.55,103.0,215241,4
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,The Fray,76,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853,4
57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray,The Fray,67,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,256613,4
5zRTc6uDvHqssG2fvnVS1N,No Interruption (Acoustic),Americoustic,Hoodie Allen,27,0.734,0.558,5,-4.593,0,0.0378,0.549,0.0,0.403,0.759,95.038,224385,4
10VBBaul4zVD0reteuIHM2,From Time,Nothing Was The Same (Deluxe),Drake,0,0.738,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.378,322160,4
3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,Bryson Tiller,83,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,198293,4
0KMYgSe9JWHloFeEVBU6qq,"Me, Myself & I","Me, Myself & I",G-Eazy,0,0.755,0.686,0,-6.106,0,0.0869,0.0174,0.0,0.11,0.386,111.977,252142,4
0yhPEz5KxlDwckGJaMlZqM,Centuries,American Beauty/American Psycho,Fall Out Boy,0,0.383,0.861,4,-2.816,0,0.0777,0.0038,0.0,0.11,0.48,176.084,228360,4
4zweVv3Wa6XgexhoUOzkYs,Secrets,Waking Up,OneRepublic,0,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,224693,4
3PlokhuhpwCSbQWC9uzJ9k,Renegades,Renegades,X Ambassadors,0,0.529,0.86,2,-6.044,1,0.0842,0.0141,0.0629,0.315,0.585,89.963,194587,4
5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,Inside In / Inside Out,The Kooks,72,0.403,0.803,7,-5.363,1,0.0626,0.239,0.0,0.103,0.814,153.314,169307,4
4bcgRbGeq4IejesjsiHyTH,Little Bird - Deluxe Edition,+,Ed Sheeran,48,0.843,0.425,8,-8.676,1,0.0352,0.565,0.0,0.102,0.284,104.02,224529,4
7iBSkXB0pTvZasOLf0Qxk9,Autumn Leaves - Deluxe Edition,+,Ed Sheeran,53,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,200756,4
1jdNcAD8Ir58RlsdGjJJdx,Ho Hey,The Lumineers,The Lumineers,0,0.685,0.474,0,-9.105,1,0.0313,0.779,1.23e-06,0.149,0.36,79.991,161227,4
4ELC4D4bkf5vCoR4ooR47m,Appreciated,Appreciated,Rixton,0,0.576,0.789,1,-6.444,1,0.039,0.00714,0.0,0.119,0.281,106.031,233707,4
0dIOvducp7ujHTqj66cQ3X,Amnesia,5 Seconds Of Summer,5 Seconds of Summer,64,0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.668,237248,4
7kSLdGdXLey7pzLsWpdg1h,Little Things,Take Me Home: Yearbook Edition,One Direction,0,0.707,0.222,7,-11.716,1,0.0329,0.788,0.0,0.205,0.556,110.095,219640,4
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,American Idiot,Green Day,77,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,4
0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,American Idiot,Green Day,71,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Handwritten (Deluxe),Shawn Mendes,0,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,206880,4
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",us,gnash,76,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,251034,4
1bBIIwlipWbMmjWIDWQYlc,Los Angeles Waltz,Razorlight,Razorlight,26,0.33,0.736,6,-2.292,0,0.0415,0.0567,6.32e-06,0.273,0.427,110.317,279453,3
06Yaj9xPZMmYqk4wvHZtJI,60 Thompson,Slipway Fires,Razorlight,0,0.652,0.489,11,-13.841,0,0.0719,0.504,0.000416,0.0948,0.28,109.111,154041,4
0ygAYQQy7bfDN6gH640bbl,Wake Me Up,+,Ed Sheeran,51,0.616,0.209,9,-13.43,1,0.406,0.902,0.0,0.139,0.336,86.891,229613,1
0obzwoGjXdORtAwYWZ9s53,Grade 8,+,Ed Sheeran,49,0.74,0.807,0,-9.976,0,0.0363,0.0446,4.02e-05,0.0538,0.781,101.042,179880,4
0JoaFxLgrqbWutREzcZBzS,One Dance,One Dance,Drake,0,0.771,0.629,1,-5.79,1,0.0511,0.00802,0.00252,0.356,0.362,103.918,173975,4
1QNFYOBCpo8Pl6CYNGLFQz,Heartbeat,Scouting For Girls,Scouting For Girls,0,0.571,0.841,2,-3.822,1,0.0579,0.0625,0.0,0.105,0.861,155.113,175907,4
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Only By The Night,Kings of Leon,80,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4
13bEwk7dTy0RdOAY3ZNNBD,Golden Touch - Full Length,Up All Night,Razorlight,60,0.606,0.532,1,-4.173,0,0.0248,0.0956,1.27e-05,0.276,0.695,95.315,205213,4
4WiiRw2PHMNQE0ad6y6GdD,Chocolate,The 1975,The 1975,66,0.614,0.938,11,-4.46,1,0.0612,0.000532,0.0,0.368,0.608,100.056,224674,4
6b5rA9rthDbZDOQp9UbOgl,Little Lion Man,Sigh No More,Mumford & Sons,0,0.517,0.492,5,-8.051,1,0.0272,0.0275,3.2e-05,0.0873,0.455,138.579,245173,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,89,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4
71O1jD7bF3cdMPvPi186V6,I Will Wait,Babel (Deluxe Version),Mumford & Sons,0,0.477,0.776,1,-5.056,1,0.0349,0.0155,0.00314,0.203,0.429,131.004,276720,4
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,My Head Is An Animal,Of Monsters and Men,81,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,4
5OAGvJ9GWEsbzjZQ7AwVMG,Back To The Start,Razorlight,Razorlight,0,0.503,0.79,6,-2.795,0,0.0413,0.00515,0.000198,0.194,0.843,183.074,192800,4
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),Stadium Arcadium,Red Hot Chili Peppers,79,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4
2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,Tracy Chapman,82,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4
7kUtJKGZzLNgIkq1Galkt0,Wherever I Go,Wherever I Go,OneRepublic,0,0.543,0.691,10,-6.403,0,0.0425,0.107,0.0,0.218,0.335,100.014,170213,4
0PX0Ku0gmYIUcIDRO23x8B,Sex,Sex,Cheat Codes,46,0.604,0.691,0,-5.807,1,0.159,0.00493,0.0,0.125,0.186,105.014,228360,4
