track_id,name,album,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,Death of a Bachelor,Panic! At The Disco,70,0.562,0.904,1,-4.947,1,0.0807,0.00302,0.0,0.0433,0.651,94.481,158667,4
2wEjPgOCEczmjlvq60LyQi,Girls / Girls / Boys,"Too Weird to Live, Too Rare to Die!",Panic! At The Disco,62,0.606,0.924,11,-4.531,0,0.0349,0.00216,3.3e-06,0.24,0.965,144.998,206840,4
7l9uOhfVJC8Y0c6PXHrgbs,Hurricane,Vices & Virtues,Panic! At The Disco,53,0.515,0.869,11,-4.381,0,0.109,0.00393,0.0,0.434,0.336,122.748,265333,4
0yhPEz5KxlDwckGJaMlZqM,Centuries,American Beauty/American Psycho,Fall Out Boy,0,0.383,0.861,4,-2.816,0,0.0777,0.0038,0.0,0.11,0.48,176.084,228360,4
6OZPl7bOm8EOshsVmWH5W8,Immortals,American Beauty/American Psycho,Fall Out Boy,0,0.614,0.877,2,-3.601,1,0.0708,0.00172,2.95e-06,0.706,0.498,108.015,189387,4
5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,My Chemical Romance,69,0.411,0.986,8,-2.522,0,0.0583,0.000264,0.00148,0.371,0.649,165.981,205960,4
7j31rVgGX9Q2blT92VBEA0,Teenagers,The Black Parade,My Chemical Romance,81,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4
655ooO5eAEicphEHAhZTS1,I Feel Like Dancin',Dirty Work,All Time Low,0,0.515,0.949,1,-2.802,0,0.093,0.00609,0.0,0.0561,0.572,183.988,180600,4
4gMeruhokXjt6JtrYoOPCk,Damned If I Do Ya (Damned If I Don't),Nothing Personal,All Time Low,0,0.554,0.902,4,-4.018,1,0.0569,0.00635,0.0,0.328,0.657,126.022,187000,4
1wYJnu1hMrYMNrkXKTVrYd,Gives You Hell,When The World Comes Down,The All-American Rejects,0,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4
5ZdzNVOmCSp5HFLk0EgvJS,Dirty Little Secret,Move Along,The All-American Rejects,66,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,193653,4
5Pdd4QCr0rREXM03zBM2Eh,Walk Idiot Walk,Tyrannosaurus Hives,The Hives,56,0.623,0.947,9,-3.934,1,0.103,0.00386,0.00575,0.582,0.684,146.318,211813,4
4H1ZiD0aytFHoOiosVmT1w,DONTTRUSTME,WANT (Deluxe),3OH!3,53,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,192573,4
4jOtC832PyIXlCVPRElfQu,Troublemaker (feat. Flo Rida),Right Place Right Time,Olly Murs,0,0.762,0.863,0,-3.689,0,0.0565,0.015,0.0,0.125,0.965,106.008,185587,4
19eOhC3jYXn0CL1X6afuSi,Paralyzer,The Karaoke Channel - Sing Paralyzer Like Finger Eleven,The Karaoke Channel,0,0.674,0.758,2,-9.019,1,0.0436,0.116,0.0,0.126,0.791,105.996,205350,4
1BltsyC5W3SAABdxyrDXwi,Latch,Settle,Disclosure,0,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632,4
4gjoYVspgWdhGx1A0KAP6K,Where Did The Angels Go,The Connection,Papa Roach,0,0.506,0.913,7,-5.662,1,0.0499,3.79e-05,0.000292,0.326,0.485,122.057,190120,4
42Wc8qUOV1yYxErmeIDdo6,One Track Mind,Time For Annihilation... On The Record And On The Road,Papa Roach,0,0.538,0.963,5,-2.615,1,0.0905,6.63e-06,0.22,0.101,0.429,134.991,205947,4
2tlETUiIcT9IiQYDUdnj4B,Painkiller,Painkiller,Three Days Grace,0,0.475,0.941,6,-3.969,0,0.0493,0.000173,0.0,0.0444,0.509,88.95,178853,4
6LvQRDyjrsnmFVjfZPdUy4,I Am Machine,I Am Machine,Three Days Grace,0,0.425,0.96,2,-4.61,0,0.0561,1.04e-05,1.41e-06,0.158,0.45,149.938,200133,4
2UREu1Y8CO4jXkbvqAtP7g,Monster,Awake,Skillet,79,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,178013,4
4CbKVDZkYKdv69I4bCaKUq,Hero,Awake,Skillet,74,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,186813,4
2SUpC3UgKwLVOS2FtZif9N,Carry on Wayward Son,The Essential Kansas,Kansas,61,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,322093,4
7Jug5OoRy3XJPVKtHVd6aw,Guardians of the Galaxy - Hooked On A Feeling - Cover Version,Guardians of the Galaxy - Hooked On A Feeling (Cover Version),Cinescore,18,0.79,0.767,8,-6.362,1,0.0407,0.265,0.0,0.0818,0.952,114.955,175907,4
2Oehrcv4Kov0SuIgWyQY9e,Demons,Night Visions (Deluxe),Imagine Dragons,16,0.327,0.71,3,-2.928,1,0.0547,0.202,9e-05,0.28,0.416,179.561,175200,4
66RpwnOSb1tr6cq5X6Bavm,Invincible,Invincible,DeStorm Power,9,0.776,0.703,6,-8.995,0,0.271,0.219,0.0,0.09,0.462,110.977,211892,4
06aw4JI5nYa8XBeBKVrltZ,Berzerk,The Marshall Mathers LP2 (Deluxe),Eminem,0,0.715,0.874,2,-4.052,1,0.344,0.0232,0.0,0.246,0.678,95.213,238746,4
26YgbkXAjVMrR4Wqokh5HN,Shot in the Dark,The Unforgiving,Within Temptation,0,0.524,0.883,1,-4.153,1,0.035,0.00409,8.85e-05,0.107,0.289,106.037,302240,4
05CT0U9WFHAaVHtIB7VGRW,In the Middle of the Night,The Unforgiving,Within Temptation,0,0.501,0.893,8,-4.015,1,0.031,0.000194,0.000348,0.384,0.355,100.039,311627,4
1Bw7kDeY4ZPfUo5UY18tOO,Reckoning Day - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,48,0.567,0.94,8,-5.364,0,0.0716,3.82e-05,0.0888,0.15,0.431,120.321,274533,4
03Yv8adIIOsRACDHLUYS9l,Train Of Consequences - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,52,0.555,0.946,8,-3.922,1,0.158,0.000116,0.00119,0.0477,0.568,114.755,211227,4
6olS0TmHmsGr0hXtcBsiVM,A Tout Le Monde - Remastered 2004,Youthanasia (Expanded Edition - Remastered),Megadeth,67,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,262133,4
0DKNNR9iDjwfCEpMiFXMJq,Until the Day I Die,Page Avenue,Story Of The Year,64,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,235200,4
3v0ylYF51SKkgAi4PrfKTq,I'm So Sick,Flyleaf,Flyleaf,55,0.431,0.959,10,-4.257,1,0.0853,6e-05,6.11e-06,0.118,0.266,153.96,176160,4
5G5vP38QuWBerw1FlA3c6O,Fully Alive,Flyleaf,Flyleaf,45,0.451,0.953,5,-4.117,1,0.0846,0.0184,0.0,0.341,0.561,149.084,154133,4
1m4dXbkplvaOO4Wbdjbwxs,Me Too,Thank You (Deluxe),Meghan Trainor,53,0.935,0.694,11,-5.849,0,0.101,0.0963,1.2e-06,0.479,0.834,123.824,181240,4
3ge54HUrk1ht3EX5SMhIzZ,NO,Thank You (Deluxe),Meghan Trainor,49,0.471,0.802,1,-3.599,0,0.27,0.0125,1.45e-06,0.702,0.653,88.615,213507,4
1mMcz0WEbKyn67k8yEhMBq,Undress Rehearsal,Just For Fun,Timeflies,0,0.954,0.646,11,-4.15,0,0.0878,0.00473,0.0,0.0287,0.765,122.986,214787,4
16mabcxvqu671NEOYm9mH9,Insomniac,Just For Fun,Timeflies,0,0.838,0.701,8,-4.032,1,0.0413,0.0066,1.58e-06,0.0869,0.498,100.0,179120,4
0ZfM5XfJTtFPhOxAERRnNY,The Look,Look Sharp! (2009 Version),Roxette,0,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,237320,4
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Are You Gonna Go My Way,Lenny Kravitz,74,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,211933,4
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,British Steel,Judas Priest,71,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,153840,4
4QEbXYWpDDWHzXNINdZlzW,The Boys Are Back In Town,Wild One - The Very Best Of Thin Lizzy (Remastered Version),Thin Lizzy,0,0.36,0.851,8,-5.542,1,0.0838,0.252,3.77e-06,0.0802,0.683,79.39,263827,4
5Z8EDau8uNcP1E8JvmfkZe,School's Out,School's Out,Alice Cooper,67,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4
6H8jEg2Rn2Dr2Tb0b8Ndw0,Edge Of A Revolution,No Fixed Address,Nickelback,0,0.516,0.97,2,-3.331,1,0.0447,0.000105,0.0,0.097,0.663,161.941,243053,4
0S8dwwnVSDXBmygJqSXWqw,Million Miles An Hour,No Fixed Address,Nickelback,0,0.602,0.885,10,-4.889,0,0.0476,1.22e-05,0.0404,0.13,0.44,115.018,250880,4
1lVn8EyfxGPhybJTiDTPzV,Dirty Laundry,Dirty Laundry,Nickelback,52,0.618,0.956,11,-3.297,0,0.0496,0.000361,6.74e-05,0.349,0.487,97.993,240704,4
2ZLiGnLYi4F11P2AqRPRLX,What Are You Waiting For?,No Fixed Address,Nickelback,0,0.489,0.914,3,-4.154,1,0.0691,0.0377,0.0,0.319,0.427,76.016,218907,4
4OpmC94xXTITiYKfNJtHrb,Throne,Throne,Bring Me The Horizon,0,0.426,0.888,0,-3.72,0,0.0987,0.000455,0.0,0.306,0.387,144.111,191520,4
5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,Toxicity,System Of A Down,0,0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,210240,4
57bgtoPSgt236HzfBOd8kj,Thunderstruck,The Razors Edge,AC/DC,86,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880,4
3iWlbqAaoIR7H7gyO3a6rV,Tears Don't Fall,The Poison (Deluxe Version),Bullet For My Valentine,52,0.212,0.924,7,-3.349,0,0.135,0.000729,2.23e-06,0.0831,0.244,162.128,348387,4
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,Back In Black,AC/DC,74,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,317427,4
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Countdown To Extinction (Expanded Edition - Remastered),Megadeth,68,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,246733,4
2JS1iE5A5RHvUPH5Zl9jlF,Run to the Hills - 1998 Remastered Version,The Number Of The Beast (1998 Remastered Edition),Iron Maiden,0,0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,233960,4
28sMmBCmfHoy6NjZnovEYG,Balls to the Wall,Balls To The Wall,Accept,51,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,342600,4
2yoCtR2C0sMFgII70RosuY,Angel In Disgrace,The Raven Age,The Raven Age,0,0.433,0.996,11,-1.754,1,0.151,0.000435,0.000173,0.0832,0.063,171.985,328000,4
